participant_id,activity,AccelX_mean,AccelX_std,AccelX_min,AccelX_max,AccelY_mean,AccelY_std,AccelY_min,AccelY_max,AccelZ_mean,AccelZ_std,AccelZ_min,AccelZ_max,GyroX_mean,GyroX_std,GyroX_min,GyroX_max,GyroY_mean,GyroY_std,GyroY_min,GyroY_max,GyroZ_mean,GyroZ_std,GyroZ_min,GyroZ_max,accel_mag_mean,accel_mag_std,accel_mag_min,accel_mag_max,gyro_mag_mean,gyro_mag_std,gyro_mag_min,gyro_mag_max
1,running,12.766314430000001,8.086358459333555,2.181118,36.964081,5.56560918,4.206854230240977,-0.878672,15.610195,10.20253138,2.5620001205783804,4.067749,17.161638,0.7715419200000001,0.8209420278193786,-2.655774,4.372901,0.04634164000000001,0.974355592887284,-3.681155,2.221038,1.0313352700000002,0.5290656366152097,-0.953014,2.368965,17.938533664075624,8.118257601111958,8.352411114004926,39.40686165186522,1.756293219315627,0.6926298658916459,0.7281462999933461,5.1103224341073625
4,running,2.0217596799999997,2.210058664524537,-2.221819,8.51857,7.628549150000001,5.0503460111385765,0.507571,19.637243,6.450170970000001,3.0536084612538534,0.933739,13.28782,-0.15707029,0.45102353890464064,-1.304467,1.090098,-0.13785433000000002,0.9263620484708455,-2.549913,2.38364,-0.09512971000000002,0.7096347784723532,-1.794225,2.165674,10.51345760153819,5.750571094076958,2.3344683855604043,23.364577921379833,0.9555516822175066,0.8395212522307482,0.05045729096969039,3.2969525906800663
3,jogging,-7.99663372,4.513759777413453,-15.442601,-0.426168,2.2776999,1.7453345151231754,-1.316811,6.833052,5.945138010000001,2.505499775049064,1.235408,10.309433,-0.10337947999999997,0.26687508599415866,-0.814842,0.504813,0.013558940000000002,0.19902124387978384,-0.378243,0.622723,-0.02570301,0.2594073713267414,-0.883856,0.599674,10.363819662783703,5.173753440413677,2.0520473460683113,18.188019944351556,0.39687967253111006,0.17928269111140885,0.0956393058423157,0.8850130264402891
1,resting,8.804006309999998,0.053936574262312124,8.676587,8.911219,4.4038468,0.08529717323323208,4.261679,4.625597,3.63597834,0.07667440051715047,3.466804,3.830723,-0.06750286000000001,0.02871118584141728,-0.134031,0.00826,0.00200249,0.02241359682580866,-0.04783,0.045432,-0.00619527,0.029646755677427843,-0.04783,0.064084,10.494652888483035,0.05528751299634714,10.320529163283926,10.612446544267442,0.07800567031566817,0.026828613095784208,0.01133898999029455,0.1452672578732042
1,running,13.458669679999998,7.927171942273347,2.602497,34.352005,5.6700441999999995,4.127458180227911,-0.627281,14.166492,10.24476522,2.435318213822315,7.201759,17.401058,0.7986797000000001,0.5142010021271546,-0.752407,2.198157,0.03614110000000001,0.7232571539187912,-3.509283,1.579842,1.0092792499999999,0.48707881127672503,-0.396424,1.782577,18.48629631477845,7.893287945774314,8.702951448489932,37.75643282013335,1.5440868645707717,0.546246419777643,0.15626440694220806,3.538116332069792
1,squatting,9.40657907,1.1671023924855373,7.043741,11.932701,2.7355190800000004,0.9409822891478848,1.819593,4.687847,3.7677072600000003,0.9750897911991246,2.633622,5.961562,-0.05350833999999998,0.06344198409195917,-0.194251,0.092196,-0.030232830000000002,0.10277056988146509,-0.307231,0.14349,0.011509850000000002,0.11284395642960902,-0.200247,0.240882,10.535265130833261,1.5391480829497444,7.890245157213494,13.823791022768175,0.16511667275646252,0.06298064278963234,0.06874255366947025,0.38200977941801434
1,walking,11.87801769,1.4089277393791044,9.679757,16.429012,6.25707854,1.0280625201411284,4.177882,8.42759,10.839915719999997,1.2867273222562507,8.276755,13.503298,0.73134085,0.14374245980811481,0.41824,1.105198,0.13062834999999998,0.28548679982981257,-0.27457,0.72793,0.90285134,0.2435602945798933,0.412919,1.310061,17.34105684776128,1.3143490560150812,15.320280378295235,20.73104090557107,1.2149391434455512,0.229069529380559,0.8019100322667125,1.6566208955947042
4,running,3.93036936,1.9245999684634962,-0.158017,9.318233,6.900568150000002,2.6197162086704977,2.111686,12.028469,7.08037267,2.28540084626395,3.485958,10.783484,-0.04329211,0.22951906949484155,-0.527329,0.400626,0.11294406999999998,0.3153601159544198,-0.518003,0.764348,-0.17059864000000002,0.43299867045503776,-1.119276,0.760884,10.82216210648609,3.4450230284463026,5.537509014804762,17.363270108189816,0.5676948977621956,0.2471352329665485,0.14792388091515177,1.1244011501723927
3,walking,9.65658153,1.1377200869795385,7.19697,12.004527,1.34693002,0.6535661063312873,-0.311246,3.284845,4.3710461700000005,0.9293677544267506,2.322376,6.191406,-0.04884388999999999,0.5521629823251445,-1.362423,1.409853,0.008919850000000002,0.5117851052208412,-1.599041,0.912101,-0.010020279999999998,0.28278491646900406,-0.6523,0.652167,10.732248482482202,1.2545734452292698,7.8266900838720455,13.196631967596998,0.6698653605439424,0.4479077539264686,0.13183995112635624,1.7071672801494877
2,resting,7.33300883,0.03815784267357237,7.216124,7.431602,4.36472555,0.037505628846181194,4.29041,4.477157,6.457640720000001,0.03171199809759078,6.344635,6.517017,-0.08123507999999999,0.00807747980459252,-0.102188,-0.059155,0.0035599499999999997,0.008966632316957131,-0.019185,0.018652,-0.017089599999999996,0.013546151553854694,-0.043567,0.02225,10.701772514546334,0.030078017878969743,10.627693551644073,10.765975640517304,0.08464254068014174,0.008285565701903174,0.0637641531975451,0.10646687891546366
2,running,8.22135343,6.157104500479671,0.387861,23.587675,3.87989961,2.961659884667326,-0.148441,10.228029,4.99736935,2.97335350046386,0.684742,12.052411,-0.05587182000000001,0.21199812935435916,-0.759418,0.52653,0.08647506999999999,0.650097235930107,-1.607435,1.179763,-0.038659780000000005,0.3785455482515302,-1.146588,0.638577,10.527941923393884,7.232054246451088,1.2768889214606727,26.69474580200896,0.7010082084667344,0.362695496757665,0.040394533132591094,1.6472816028903499
3,walking,9.74176733,1.063888271207593,7.924808,12.890382,0.5905059100000001,0.4607234437755061,-0.493206,1.73819,4.118697320000001,0.6137223776002775,3.05979,5.66947,-0.12844688,0.16868762848082727,-0.431003,0.327882,-0.0143304,0.15418822319736356,-0.322553,0.366919,-0.03792828000000001,0.17012817217604378,-0.419012,0.321887,10.613426365212124,1.1359383115382762,8.752380911907398,13.832560408701818,0.29050180981859525,0.12216518900644611,0.04481463790995081,0.5519932967545892
4,walking,0.74617689,0.7561854947973929,-1.221043,3.08852,6.349183470000001,0.9391225563993919,4.601655,8.853758,8.20138577,1.0091771805565943,6.607996,10.601525,-0.05069712999999999,0.12914841644810476,-0.36119,0.323885,0.01396264,0.15984828364224124,-0.314292,0.376778,-0.021802000000000005,0.13673638576721267,-0.35253,0.365187,10.44197814868951,1.2525724880328768,8.4627182172692,13.614532492597826,0.23041254992300333,0.10525286122044132,0.03309609186898054,0.48518938628745784
1,cycling,6.01725138,0.4378584167806936,5.080496,7.388506,5.48727087,0.5845663654953585,4.544195,7.04853,6.79814418,0.5825860395392835,5.856217,8.111555,-0.09150055,0.05515129589599414,-0.231023,0.030377,-0.028741970000000002,0.10974850747809328,-0.322553,0.22143,-0.031331960000000006,0.11080676542115286,-0.320021,0.227825,10.633958600825649,0.5692001942522108,9.54202265489786,12.010572576321247,0.1794145059924406,0.07317867067997684,0.014271682626796322,0.34037620965484644
1,squatting,8.51761195,1.041128890917646,6.445191,11.003751,5.40802277,1.3971282636317386,2.633622,8.082825,2.9249962000000007,0.9654186673749685,1.13964,4.472369,-0.0363668,0.2000257885658247,-0.346135,0.579289,-0.023134290000000002,0.1486216248189539,-0.334144,0.27419,0.060921340000000004,0.18560038597989068,-0.287113,0.42141,10.56573133522765,1.6386877949391196,7.105306543566857,14.20543355999492,0.2966230795414442,0.11887011650486465,0.10654333643170745,0.6072651057174289
2,walking,8.105043089999999,0.6537734522473835,6.167464,10.702082,4.182574570000001,0.4057857840767283,3.433285,5.386954,5.573126880000001,0.4094398217741962,4.525041,6.823475,-0.10574434999999999,0.10205801984816039,-0.262466,0.120974,-0.041338969999999996,0.1988719517808107,-0.463245,0.566233,-0.001703990000000003,0.1640057330355555,-0.542384,0.362123,10.699202525660407,0.7295100115314479,8.564956112644127,13.02622934634843,0.26591222907585954,0.1380150031568221,0.07023950105887712,0.6855404135286263
2,squatting,8.39785401,1.436342950957629,5.861006,13.067553,3.65795713,0.9610934172691399,2.13084,6.962338,4.73046375,1.0295810472696492,3.007117,7.891289,-0.08807519,0.0762623103596652,-0.295374,0.140959,0.018925490000000003,0.16071431068268285,-0.290977,0.429404,-0.03904607,0.134926767036067,-0.403691,0.317357,10.335193400360758,1.8741626844473933,6.991931560418194,16.762326472727196,0.21329007540716843,0.11831151542827258,0.06595507200359954,0.5843114698908451
2,walking,7.9094847,0.4929624193914684,6.900089,9.720459,4.1713219100000005,0.34969155190387696,3.342306,5.003881,5.75800723,0.2794242274859449,5.00867,6.359,-0.09335384000000004,0.1188361814043787,-0.314426,0.13936,-0.0022036500000000014,0.16031897885717553,-0.285115,0.437132,-0.03371287,0.16603443381092098,-0.430337,0.296706,10.644961098565627,0.4926450998926893,9.493824488316866,12.348052181802359,0.2422129739528442,0.13631168171554053,0.04664467375810447,0.5856537898118649
2,cycling,5.76001827,1.0197937517074995,3.945644,8.513782,5.563454359999998,0.5003407193807738,4.687847,6.943185,6.902914430000001,0.9054712550676609,4.788404,8.355764,-0.08795524000000002,0.14310498029440624,-0.520668,0.151884,0.07453622,0.24280584120855,-0.183193,0.951937,-0.06972658999999999,0.23019475258689523,-0.802851,0.350265,10.652252413632416,0.6479038168951102,9.390455139861647,11.996282607801344,0.3021637295654427,0.24346249454910301,0.04170006290163122,1.3077421300111118
2,walking,8.157332429999999,0.5443816260972674,6.833052,9.787497,4.11501021,0.348561970724785,3.423708,4.879383,5.50077408,0.36499506584348995,4.649539,6.258443,-0.10187387999999999,0.08319749033309598,-0.304966,0.088332,-0.044341990000000005,0.1459331822033286,-0.277654,0.335609,-0.013854740000000003,0.14526004321661343,-0.363455,0.23915,10.671295589062808,0.6390739646867094,9.334357633521709,12.484822671441272,0.23279928364267655,0.08751995818295734,0.09633222896310456,0.4844169821496765
2,cycling,7.58607594,0.5748069632998337,6.502652,8.781932,4.6213839000000005,0.5921612237588764,3.643975,6.186617,5.861484630000001,0.544403988912676,5.018247,7.393295,-0.09012699000000002,0.0922412903426112,-0.277787,0.118709,0.0036944900000000004,0.11281267617883153,-0.323086,0.255671,0.001277660000000001,0.13779303826349285,-0.322819,0.240882,10.668973958623901,0.6427812378118661,9.608927492913503,12.205508709859085,0.20568742924820466,0.07780047809457734,0.02421968127370796,0.3799667563221814
4,walking,1.8972133000000002,1.3113565896466568,-0.6608,4.979939,7.412448519999999,1.113704607752518,5.319916,10.31901,7.18045035,1.2328166975119892,4.879383,10.658986,-0.14420287,0.47664192059701704,-1.383606,0.406622,-0.11244447,0.6986541365365764,-2.312761,0.884655,-0.08515077,0.8181954986308451,-2.439597,0.829498,10.599325863152742,1.4955938322508644,8.479517757896083,14.133553818960362,0.8319550969870159,0.8563227158779539,0.0779784793901497,3.6352252376938075
2,squatting,8.729834,2.2009901957745748,3.462016,13.690045,3.9183504800000004,1.2030546108973479,1.733402,7.359776,4.993347100000001,1.2133577986029553,2.619257,7.728483,-0.03686504000000001,0.09727712243173314,-0.198914,0.261533,0.0024740700000000014,0.23042225006670924,-0.323619,0.675349,0.008388229999999998,0.18015635817771491,-0.450721,0.355061,10.830709718611786,2.6375461683251276,4.962029383236863,17.25998439199048,0.255551351748668,0.1764726224794899,0.006401911433314271,0.7983137338634478
2,resting,7.674613639999999,0.06436936832104535,7.431602,7.82904,4.2763795600000005,0.05299909778162646,4.089296,4.458004,6.06226227,0.05970529860855814,5.956774,6.339846,-0.08113124,0.02728187380775741,-0.198515,0.007727,0.011567129999999998,0.022472672407461914,-0.014256,0.099124,-0.01802214,0.02980852412918828,-0.186923,0.049429,10.674598553711354,0.04004066001595819,10.542314434971146,10.764583019820646,0.09101498282340517,0.029916831158484397,0.02385151418673456,0.2781657128026386
2,walking,7.9057976,0.588828108557922,6.842628,10.228029,4.24549422,0.3717897199546696,3.672705,5.104438,5.776729910000001,0.4104587067008835,4.750096,6.856994,-0.05258242,0.12222407814560764,-0.271792,0.19585,0.03807215,0.16764831405286335,-0.248077,0.481364,-0.0037478200000000007,0.14484336282359506,-0.406222,0.253539,10.681924534858231,0.6681137897842881,9.425525546737541,12.940221692548663,0.23537936018970929,0.11335468533533626,0.03646015493658797,0.5649217191735506
2,walking,6.9560178200000005,0.5279734193938816,5.971139,9.02614,4.48453136,0.4793157912424651,3.44765,5.755661,6.723014120000001,0.5358139657428925,5.736507,7.771579,-0.14246016,0.17518293325805,-0.490691,0.128035,-0.05220403999999999,0.18347281552136926,-0.429138,0.441528,-0.034296389999999996,0.19518477442776602,-0.452587,0.308697,10.6810730999401,0.6374934412543676,9.512780501641043,12.859491197837377,0.3226883957301003,0.15005675898260704,0.067183864521178,0.6643253788363049
2,running,8.90355727,6.5478496807446085,0.373495,22.141577,3.97878017,3.079515545181979,-0.383072,10.591949,5.0504727,3.101275613294734,0.225055,11.286267,-0.07771378999999999,0.2506075796695022,-0.769144,0.53026,-0.012278589999999994,0.590063127400435,-1.388003,0.985911,0.020103279999999998,0.2751177910590328,-0.79659,0.667888,11.1429597370587,7.643389847270021,1.3716662580460306,26.25902168322977,0.6207775991697227,0.3284782541158165,0.0957746345020434,1.461561991255246
1,squatting,8.878082980000002,0.7509790715268033,7.522582,10.213664,3.37994242,1.791161023539208,0.761356,6.694188,5.001726779999999,1.9868262530627159,2.451663,9.088389,-0.12077278,0.1275171923103375,-0.388902,0.127103,0.12753430000000002,0.2626027665496881,-0.414083,0.743564,-0.20115524000000004,0.22468901131635785,-0.80485,0.125371,10.982772884763799,1.5362436797995065,8.211889850685164,14.90179131182483,0.37481978129228044,0.25793530843501633,0.020652209881753578,1.1313352706700168
1,cycling,6.718656659999999,0.6413654089374826,5.377377,8.437167,5.17803581,0.5095863924893737,3.931279,6.200983,6.46501494,0.685474276851755,4.927267,7.733272,-0.14685545,0.14601537482021373,-0.597276,0.046897,-0.038631769999999996,0.16181400073645388,-0.437531,0.326017,-0.03423911,0.12458931819461048,-0.357459,0.284315,10.70404691542941,0.5595559263659978,9.676231329456886,11.879646125264422,0.23627260539324124,0.17729429818451495,0.027957045283792063,0.682177553019007
2,walking,8.272685099999999,0.47752771220632845,7.412448,10.041282,4.00554731,0.3766715097666054,3.308787,5.080496,5.328247939999999,0.2871171613534732,4.596867,6.095637,-0.07958569,0.12490204925298022,-0.39583,0.139626,-0.00821767,0.15218522103437346,-0.302035,0.444326,-0.00039439000000000086,0.1374851937417186,-0.434867,0.202112,10.633908449267926,0.494262709144857,9.622809383012997,12.548864215671673,0.21973353334941956,0.12562557034827557,0.06680053623287766,0.6439887830490528
4,walking,0.8691909700000001,1.4689850325923368,-2.499547,3.916914,6.59463704,1.2488968362109412,4.31914,9.414001,7.87496034,1.2535820657533612,5.784391,10.577583,-0.17370155000000004,0.1782435020593668,-0.55664,0.169337,-0.22978257,0.4001824953693566,-1.350965,0.347734,-0.41290631,0.3902812800950026,-1.087034,0.3043,10.493720478962146,1.1961144705710036,8.491318813505767,13.222363544312833,0.6472282097936034,0.4228424960341821,0.05601102512898688,1.6642981796952734
4,walking,4.866406499999999,0.8986544853770608,2.710236,7.264008,6.630597920000001,1.001909983224468,4.903325,8.695741,6.48819084,0.8228875903515097,5.329493,9.188946,-0.15422845,0.15476780076549354,-0.542251,0.156946,-0.12004135000000002,0.1969073662555759,-0.609799,0.314559,-0.0223775,0.24349698534636935,-1.03987,0.324951,10.514385665418223,1.295994961404545,8.370386238660496,13.308155164934394,0.3440135480714228,0.20583521725169104,0.04603491257730376,1.1178592240801164
2,resting,7.3554185499999996,0.0413307729507628,7.249643,7.460332,4.412513790000002,0.037407856622184314,4.333505,4.505888,6.397737960000001,0.026341419960556455,6.349423,6.464345,-0.07866904,0.006678357796524532,-0.093928,-0.063818,0.003410710000000001,0.008582050039815662,-0.02225,0.022516,-0.009158270000000001,0.010709747800816787,-0.036239,0.013723,10.700763303000054,0.03125990326165821,10.635760152413415,10.780586025142325,0.08046206986611958,0.006567401554625259,0.06389026336618124,0.09522614675602493
3,cycling,1.1597992300000002,0.5659813109134056,-0.368707,2.571373,7.6447818000000005,0.8362624345422076,5.904101,9.524135,6.706589899999999,0.6825720518414081,5.449203,8.240842,-0.030424719999999995,0.1430658219756263,-0.232089,0.327616,0.03632284,0.13076097147656252,-0.219165,0.326283,0.06289312000000001,0.13249297165753962,-0.148686,0.409286,10.27932895754957,0.7662516574007551,8.952534421147343,11.958756848537645,0.23137325253057572,0.08824751252699677,0.05608310389056583,0.42922864774616337
4,running,3.0291918799999995,1.7299352409570323,-0.11971,7.426814,7.17537464,2.521968700131445,3.366248,12.966996,7.2092765100000005,1.7462435952367157,4.247314,10.251971,-0.14561105,0.2863492426168219,-0.925557,0.557306,0.007856679999999996,0.353776999152655,-1.028145,1.014556,-0.0627386,0.344362067899326,-0.878793,0.484962,10.764227054291478,3.0281111518177886,5.9272507003889245,17.435470998130132,0.5245964301696534,0.27520594174277196,0.09364826959426427,1.5366401656969013
1,walking,10.365672280000002,0.8626137610929246,8.916007,12.559982,6.894439069999999,1.076569163355827,5.465962,10.110714,11.901025940000002,0.9075591694564914,10.084377,13.958196,0.80735308,0.13247683825285686,0.580003,1.083381,0.03928056,0.3231133532532606,-0.650242,0.869472,1.0217199799999999,0.2216591734889391,0.535305,1.35263,17.253489827562397,1.287915529620143,15.42397923799841,20.886965999208407,1.349024795064898,0.22020653697506348,0.8440220361927762,1.7015144847205974
2,running,9.16093395,6.465571486488587,0.387861,22.328325,3.9493314699999997,3.054060366583102,-0.191536,9.701305,4.984153350000001,3.0121209070748254,0.521936,10.500969,-0.09472743999999998,0.31128832589855726,-0.713853,0.727576,-0.016617920000000005,0.6168041240692653,-1.244779,1.124205,-0.035197049999999994,0.34626811535237767,-0.925424,0.737835,11.297702188849783,7.5450256124837125,1.8061991662397034,26.0622398599506,0.7227641657883221,0.2921465268565775,0.0980789910327385,1.4387691493596184
3,jogging,-7.5644323899999995,4.090156059601325,-14.499286,0.0,2.14984947,1.7057549326243113,-1.924938,6.540959,5.69571004,2.3125963418966786,0.0,10.635044,-0.09496853000000001,0.3372776743652166,-0.985245,0.62259,0.00985375,0.2151310806908372,-0.607135,0.64444,0.0034813100000000035,0.2615029401375325,-0.666956,0.665224,9.844665978355719,4.727920587692024,0.0,17.749022736078427,0.4326742389315874,0.2243716554485027,0.073677,1.062682545381263
2,walking,7.28742316,0.5104213020100498,6.454768,9.02614,4.38852386,0.45475134345453055,3.44765,5.755661,6.505668470000001,0.4564197679649393,5.736507,7.718906,-0.09651536000000002,0.15446316540836008,-0.372781,0.186391,-0.022910449999999995,0.17256315704190017,-0.394498,0.319355,0.008017810000000002,0.17169741892041912,-0.452587,0.335476,10.718769362990862,0.6877726817508548,9.512780501641043,12.859491197837377,0.2854255508288376,0.10748748739529941,0.12377272335211825,0.6643253788363049
2,running,8.29471172,6.392209739416539,0.248997,21.763294,3.6676297199999994,2.9351452505694913,-0.138864,10.342952,4.64872567,2.8327209070650605,0.675165,11.554418,-0.09239983,0.22407081608634602,-0.910236,0.3913,0.022205669999999997,0.5443751841010399,-1.51364,0.88732,-0.028347639999999993,0.3343321806435486,-0.948207,0.841755,10.360373465636702,7.350292036398036,1.3435804087817,25.69598551419649,0.6071910209977713,0.3154101326494504,0.056995661062926535,1.556011954472394
2,cycling,8.168345889999998,0.6964330954693335,6.727707,9.902418,4.3076477,0.6675134162311421,2.791639,5.81791,5.189336370000001,0.5147245220131961,3.940856,6.828263,-0.10000736999999998,0.1192599871493918,-0.338807,0.197182,0.01925452,0.13501685828417723,-0.365453,0.35293,-0.00715722,0.18687277724658452,-0.366253,0.574227,10.62705269113386,0.6842520717833294,9.358831548420401,12.585058057314992,0.2469002224503339,0.1297599629258024,0.06259801924981333,0.6271760030677194
4,walking,1.19954291,1.553134763286497,-2.226608,5.477933,7.6695378100000005,1.2480855036055238,5.530606,11.099519,6.764290190000001,1.1572660163841733,4.074931,9.586384,-0.12178936,0.49810070067791556,-1.574527,1.291943,-0.11845858,0.8639004998978317,-1.685109,2.92256,-0.05717223,0.7902284014466052,-1.569198,1.783833,10.466458845206425,1.3337106425301892,8.201577534404342,14.154482241315117,0.9996937434218812,0.8072394160492635,0.15933763461906922,3.417683057345283
2,resting,6.648506600000001,0.13256438485075844,6.397307,6.904878,4.7667121,0.06170697180068069,4.649539,4.893748,6.898461159999999,0.11887820021464995,6.679823,7.096414,-0.10515672000000001,0.07532566810272312,-0.277387,0.00866,-0.010561250000000001,0.049746235109076345,-0.119775,0.104587,-0.037468600000000005,0.05284307949012813,-0.166273,0.026646,10.702433766051238,0.07984489232729192,10.416918294296352,10.962977188871141,0.1273915344500679,0.08535692081950454,0.027937636890044942,0.3156590352991658
2,running,8.38430283,6.267787985842793,-0.177171,22.328325,3.8208106900000005,3.059556156092366,-0.191536,9.935937,4.8677950999999995,2.978122869092233,0.521936,10.500969,-0.04403428,0.30379694289433135,-0.830297,0.597276,0.03010496,0.5497980527586637,-1.225994,1.033475,0.03845585,0.3698882571985592,-0.931286,0.786198,10.601061517180435,7.329619229514752,1.4687056176167503,25.931780069469777,0.6674742803106308,0.3003166130890787,0.0980789910327385,1.4611019396260483
4,walking,5.281321640000001,0.9803485860364621,3.351882,7.728483,7.0162559700000005,1.060457310501865,5.070919,9.394848,5.64289394,0.6630952882123025,4.232949,7.206547,-0.04401164,0.13608937509030747,-0.534657,0.218499,0.06168342,0.2865504861676971,-0.720914,0.727842,-0.012931360000000003,0.24874780185442927,-0.518936,0.467375,10.476356173588638,1.3167261912344543,8.26711256563965,13.11030246653379,0.35615256029972053,0.20389068317265976,0.04717377119756274,0.7998045854663501
1,squatting,8.35585975,1.1935684454866036,6.177041,11.291056,5.62345302,1.24820992683388,3.600879,8.504205,2.9519070099999998,0.908983048508568,1.460463,5.363012,-0.09326586,0.17426172415582375,-0.437531,0.201979,0.026820769999999997,0.11718591239401219,-0.20411,0.283649,0.00629787,0.10974879660421384,-0.259934,0.192786,10.535394178405062,1.7238690115890325,7.375528342321383,15.038240913520735,0.24048681418922452,0.08813690848922141,0.030493105925766237,0.452894665505126
2,cycling,6.6992157500000005,0.5664000166643602,5.085284,8.159439,4.94177594,0.626088225312245,3.787627,6.555324,6.691554320000002,0.5255941525352975,5.544971,7.900866,-0.07151048,0.10788029879338304,-0.377178,0.129501,-0.02469042,0.16230537826173105,-0.337475,0.34307,-0.04898250999999999,0.15337854630733044,-0.347334,0.274856,10.709505747091,0.6107959026366963,9.638072267137344,12.193848366650704,0.24521168461003498,0.097468224329772,0.042037542363939404,0.4505004195525238
2,walking,8.00008126,0.5467090667840552,6.804321,10.141838,4.1367975,0.3730333343108227,3.490746,5.291186,5.732341359999998,0.35600140338275404,4.874595,6.703765,-0.08479096,0.10524885244105231,-0.307631,0.150818,0.037449939999999994,0.13768247883996135,-0.191986,0.519335,-0.05118476,0.1444565069513395,-0.327349,0.249675,10.683035140841373,0.6416175193570325,9.084420067521206,12.80371082351023,0.22259613638244008,0.11209064612111988,0.042801126398729274,0.6181077898247198
3,jogging,-7.5655816100000015,4.266208147598351,-14.164097,0.0,2.0920534199999996,1.8350295915922947,-1.671153,6.545747,5.517916639999999,2.466315590685403,0.0,10.333375,-0.10596284999999998,0.28231239047042817,-1.09223,0.557972,0.0013536199999999979,0.19360340726391054,-0.476302,0.655897,-0.027798679999999996,0.2439694512296111,-0.571029,0.656297,9.735209023352098,4.9938362088527155,0.0,17.20231114459002,0.37564606221108143,0.2181660346453553,0.043831367523726655,1.0950095227389578
1,cycling,5.84687999,0.5564731614151844,4.386178,7.10599,5.89007135,0.8835368313144435,4.118027,7.862558,6.576010170000001,0.9389527516780071,5.042189,8.968679,-0.08769146000000001,0.06641252968159247,-0.209706,0.076741,0.02035905,0.20041393126568696,-0.436332,0.344403,-0.024931589999999993,0.16695353288182282,-0.377178,0.208107,10.664949642881005,0.594673841578076,9.187953084722679,12.226029097157383,0.26587084689735074,0.10241293917101232,0.08842427504367792,0.5927779096963719
1,resting,8.71168604,0.0575565791073306,8.556877,8.848969,4.49506573,0.09430736411180779,4.314352,4.692636,3.75540113,0.09376189521630361,3.591303,3.998317,-0.09025347000000002,0.026736066679470635,-0.136162,-0.044899,0.009005089999999999,0.038131760739859626,-0.052893,0.101655,-0.0142331,0.03385129721281003,-0.098858,0.048629,10.498605808867351,0.04900230088583011,10.36997178795333,10.624206738487256,0.10380000901721503,0.031139661497615514,0.052719301598181285,0.1657302274450862
2,running,9.306166249999999,6.908788027135085,-0.799663,24.674643,3.7620091499999995,3.0525500974490405,-1.010353,10.615891,4.75713515,2.8766871881349676,0.746991,10.156203,-0.06475566,0.17305402849799367,-0.423009,0.4354,-0.053031369999999994,0.5749810926755358,-1.495254,1.06092,0.024603880000000012,0.34096280180615834,-0.694401,0.887587,11.281357779059231,7.838589662257439,1.3692653331469398,27.61273621571084,0.6228359472594243,0.3106331298298136,0.1345252617875171,1.525716506127531
4,cycling,-1.56810633,2.41942612390363,-6.995857,4.635174,6.397977289999999,2.49549187689651,2.408567,12.976573,7.985811879999999,2.5535803060796987,2.207454,12.579136,0.01817007999999999,0.465514517349839,-0.853746,1.115678,0.34588964000000005,1.1175733851070409,-2.071213,3.953237,0.1104434,0.8280536748220976,-1.126603,2.936283,11.09471624376266,1.6356676236209586,7.052740715397171,14.95131467889493,1.056990246122473,1.0799472600185132,0.16164040653871173,5.028431209574911
4,walking,1.4199052500000002,0.8423786446796996,-0.679953,3.337517,7.045273689999999,1.006719385793804,5.396531,9.65821,7.500171999999999,0.830949252811133,5.971139,10.390836,-0.036593259999999996,0.1535010495845302,-0.398761,0.270859,-0.00944747,0.20464778176952983,-0.505613,0.454452,0.04718517999999999,0.16812236587565496,-0.280452,0.567299,10.439375082387656,1.156547693908182,9.061000857425189,13.782910171247616,0.26924554215329155,0.15770230601804824,0.01922623556497735,0.6461228704116578
1,squatting,9.00042678,1.0184758572594992,6.722919,11.085154,2.7620468400000004,0.6350106539581162,1.781286,4.189853,3.7071819,0.699324655342431,2.643199,5.568913,-0.09652068999999999,0.09231493553913094,-0.31709,0.060087,0.042338270000000004,0.07773934176552501,-0.155348,0.190654,-0.02941618000000001,0.10482871876851114,-0.233021,0.19998,10.14208953200878,1.2030748559134945,7.464347526108427,12.908233835220292,0.17842995443977258,0.07544102709706883,0.030130495515341263,0.3278515373961208
1,walking,10.53941954,0.9194894542535593,8.971074,12.943054,6.93542771,1.0650672468042597,5.255273,9.203311,12.14822734,0.8524521990769949,10.582372,14.008474,0.8070551299999998,0.1364360583518635,0.564571,1.096152,-0.08013613999999998,0.22748622559561799,-0.667269,0.468259,1.02929725,0.20706786825460752,0.613526,1.375511,17.545967633116675,1.2666779113591404,15.402873493727622,20.703534074356217,1.3372419632147325,0.20551989535426687,0.9491679876902718,1.7760704474910334
2,walking,8.64852697,0.4840869235157762,7.637504,10.280702,3.68175547,0.44910476161326673,2.671929,4.601655,5.0635929299999995,0.29290120548028664,4.43885,5.985504,-0.10618930999999998,0.0774488441130912,-0.280052,0.018253,-0.015273590000000002,0.12880067730995012,-0.29151,0.244479,-0.005330610000000002,0.14781251414612329,-0.34427,0.283649,10.685904219356255,0.5706074130055795,9.572704661455143,12.536356566369074,0.21530009179433307,0.0980826959980289,0.008304850149159828,0.4127837173884164
