Time(s),Time(ms),AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
4.640,653460,7.388506,3.902549,5.966351,-0.098191,0.001466,0.014655
4.660,653480,7.311892,3.912126,5.951985,-0.095527,-0.041035,0.063951
4.680,653500,7.211336,3.993528,6.071695,-0.079806,-0.083136,0.096726
4.700,653520,7.149086,4.074931,6.143522,-0.065283,-0.088066,0.117243
4.720,653540,7.177817,4.132392,6.129156,-0.055957,-0.083802,0.144156
4.740,653560,7.359776,4.343082,6.224925,-0.036106,-0.085534,0.172668
4.760,653580,8.178593,5.056554,6.991069,-0.012790,-0.118975,0.168804
4.780,653600,9.514558,5.109226,7.240066,0.023715,-0.013723,0.152017
4.800,653620,8.298303,4.850653,6.924031,-0.021051,0.124838,0.227026
4.820,653640,8.475474,5.042189,6.909666,-0.002132,0.133764,0.256870
4.840,653660,8.010999,4.975151,6.593631,0.008660,0.205443,0.256870
4.860,653680,7.704541,5.027823,6.579266,0.051161,0.215835,0.233155
4.880,653700,7.455544,4.903325,6.526594,0.091397,0.233954,0.204510
4.900,653720,7.326257,4.625597,6.344635,0.121773,0.237418,0.200513
4.920,653740,7.149086,4.256891,6.086061,0.133631,0.203977,0.231556
4.940,653760,7.125144,3.988740,5.861006,0.123372,0.139360,0.288312
4.960,653780,7.058106,3.902549,5.803545,0.091663,0.080605,0.338807
4.980,653800,6.876147,3.883395,5.731719,0.063018,0.040636,0.361856
5.000,653820,6.971915,4.098873,5.817910,0.052760,0.009060,0.342271
5.020,653840,7.259220,4.309563,5.937620,0.068214,0.024381,0.288446
5.040,653860,7.340622,4.462792,6.047753,0.077141,0.063818,0.211838
5.060,653880,7.398083,4.616021,6.200983,0.089798,0.107518,0.123239
5.080,653900,7.532158,4.821922,6.430826,0.103254,0.175066,0.030243
5.100,653920,7.560889,4.975151,6.675035,0.114312,0.256870,-0.063152
5.120,653940,7.647080,4.922479,6.722919,0.121374,0.336809,-0.142158
5.140,653960,7.546524,4.616021,6.579266,0.100989,0.384372,-0.167338
5.160,653980,7.752425,4.338294,6.402095,0.069413,0.358392,-0.142025
5.180,654000,7.991845,4.118027,6.133945,0.031975,0.291910,-0.064351
5.200,654020,7.790732,3.955221,6.009446,-0.008926,0.199980,0.016920
5.220,654040,7.498640,3.859453,6.014235,-0.042234,0.116311,0.059021
5.240,654060,7.455544,3.878607,5.995081,-0.071279,0.061953,0.056357
5.260,654080,7.311892,3.897760,5.908890,-0.095527,0.039436,0.038904
5.280,654100,7.268796,3.988740,5.990293,-0.104986,0.011458,-0.007861
5.300,654120,7.393295,4.175488,6.033388,-0.103654,0.010259,-0.071945
5.320,654140,7.522582,4.256891,6.133945,-0.103121,0.005729,-0.126436
5.340,654160,7.757214,4.280833,6.138733,-0.100989,-0.011591,-0.162142
5.360,654180,7.824251,4.237737,6.090849,-0.110715,-0.025714,-0.169870
5.380,654200,7.666234,4.232949,6.090849,-0.130833,-0.056757,-0.164141
5.400,654220,7.723695,4.237737,6.066907,-0.156280,-0.090730,-0.161476
5.420,654240,7.694964,4.127604,5.918467,-0.184925,-0.143357,-0.143090
5.440,654260,7.594408,3.988740,5.755661,-0.217433,-0.201046,-0.097792
5.460,654280,7.608773,4.137180,5.827487,-0.249276,-0.256337,-0.049162
5.480,654300,7.493851,4.295198,5.918467,-0.254338,-0.277121,-0.037838
5.500,654320,7.321469,4.328717,5.995081,-0.251274,-0.275789,-0.047430
5.520,654340,7.469909,4.424485,6.129156,-0.252073,-0.257403,-0.052893
5.540,654360,7.896077,4.769250,6.469133,-0.257403,-0.246877,-0.068081
5.560,654380,8.757990,5.099649,6.876147,-0.250342,-0.216234,-0.106718
5.580,654400,8.489840,5.003881,6.852205,-0.272858,-0.145489,-0.116311
5.600,654420,8.638280,4.927267,6.804321,-0.276988,-0.157613,-0.108717
5.620,654440,8.197746,4.572925,6.449979,-0.270859,-0.158145,-0.087000
5.640,654460,7.814674,4.390966,6.282385,-0.252207,-0.219299,-0.059021
5.660,654480,7.671022,4.127604,6.191406,-0.233155,-0.243547,-0.019718
5.680,654500,7.608773,3.983952,6.062119,-0.221963,-0.267795,0.034107
