Time(s),Time(ms),AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
3.120,1193300,8.350976,3.940856,4.544195,-0.084335,-0.005995,-0.066216
3.140,1193320,8.681376,3.912126,4.400543,-0.080472,0.038770,-0.085135
3.160,1193340,8.619126,3.787627,4.347870,-0.076874,0.070346,-0.084868
3.180,1193360,8.542512,3.749320,4.347870,-0.066349,0.095394,-0.092995
3.200,1193380,8.413225,3.811569,4.438850,-0.074343,0.125904,-0.108717
3.220,1193400,8.504205,3.926491,4.520253,-0.065283,0.149086,-0.136162
3.240,1193420,8.686164,3.950433,4.481946,-0.049429,0.161609,-0.146288
3.260,1193440,8.662222,3.926491,4.453215,-0.037038,0.188122,-0.140026
3.280,1193460,8.465898,3.835511,4.515464,-0.032908,0.207175,-0.134830
3.300,1193480,8.221688,3.663129,4.458004,-0.045032,0.220897,-0.123905
3.320,1193500,8.068460,3.605668,4.453215,-0.077008,0.210505,-0.109250
3.340,1193520,8.293514,3.682282,4.443638,-0.084069,0.210772,-0.112047
3.360,1193540,7.781156,3.639187,4.481946,-0.087133,0.241149,-0.135496
3.380,1193560,7.235278,3.299210,4.189853,-0.083936,0.264864,-0.152417
3.400,1193580,6.617573,2.700660,3.490746,-0.091130,0.247144,-0.092729
3.420,1193600,5.669470,2.240973,3.026271,-0.113913,0.164407,0.037172
3.440,1193620,6.545747,2.628834,3.145981,-0.104187,0.014922,0.127369
3.460,1193640,5.166687,2.011129,3.021482,-0.061553,0.122306,0.160810
3.480,1193660,3.615245,1.905785,3.160346,-0.092596,0.144556,0.160544
3.500,1193680,4.319140,1.604115,2.614468,-0.067149,0.068614,0.170936
3.520,1193700,5.487510,1.924938,2.729390,-0.083136,-0.064217,0.179196
3.540,1193720,7.316680,2.078167,2.858677,-0.059288,-0.203711,0.215435
3.560,1193740,5.770026,2.159570,3.141193,-0.090464,-0.200779,0.267129
3.580,1193760,5.300763,2.499547,3.615245,-0.082870,-0.276455,0.260734
3.600,1193780,5.410896,2.288857,3.428497,-0.067415,-0.279253,0.209573
