Time(s),Time(ms),AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
4.940,52360,7.082048,3.442862,6.100426,0.240083,0.398495,0.189322
4.960,52380,6.766014,3.045424,5.803545,0.188522,0.357060,0.198248
4.980,52400,6.737284,3.007117,5.492299,0.113113,0.277920,0.192119
5.000,52420,6.890512,3.189077,5.607220,0.067015,0.142957,0.150685
5.020,52440,6.789956,3.481169,5.722142,0.041035,0.085534,0.057822
5.040,52460,6.876147,4.046201,6.066907,0.000799,0.060087,-0.049962
5.060,52480,6.856994,4.472369,6.172252,0.011991,-0.007461,-0.185191
5.080,52500,7.144298,4.491522,6.038177,0.016521,-0.053026,-0.272325
5.100,52520,7.469909,4.472369,6.071695,0.020118,-0.114579,-0.268194
5.120,52540,7.699753,4.434062,6.167464,0.023848,-0.202245,-0.237018
5.140,52560,7.618350,4.501099,6.181829,-0.018652,-0.244879,-0.215302
5.160,52580,7.886500,4.438850,6.469133,-0.121507,-0.240349,-0.177997
5.180,52600,8.159439,4.367024,6.248867,-0.241548,-0.228358,-0.103654
5.200,52620,8.240842,4.256891,5.918467,-0.285914,-0.295907,0.023182
5.220,52640,7.967903,4.213795,5.803545,-0.290711,-0.385038,0.155214
5.240,52660,7.661446,4.347870,5.928043,-0.276721,-0.373181,0.237418
5.260,52680,7.565677,4.505888,6.138733,-0.237685,-0.296306,0.258868
5.280,52700,8.307879,5.094861,7.015011,-0.159078,-0.274989,0.222230
5.300,52720,8.949526,4.879383,7.436390,-0.103121,-0.164274,0.096459
5.320,52740,9.452309,4.836287,7.455544,-0.151884,-0.064084,0.034240
5.340,52760,10.103531,4.419696,7.331046,-0.159078,-0.146421,0.010259
5.360,52780,9.294291,4.079720,6.828263,-0.204243,-0.213037,0.025980
5.380,52800,7.929596,3.869030,6.612785,-0.258735,-0.231289,0.045432
5.400,52820,7.493851,3.327940,6.325481,-0.287247,-0.238484,0.102721
5.420,52840,7.795521,2.911349,6.042965,-0.318023,-0.290844,0.192519
5.440,52860,7.541735,3.078943,6.090849,-0.323219,-0.323619,0.228625
5.460,52880,6.818686,3.749320,6.421249,-0.298172,-0.292709,0.125904
5.480,52900,6.995857,4.328717,6.746861,-0.246345,-0.210639,-0.073011
5.500,52920,7.402872,4.132392,6.751649,-0.153482,-0.110848,-0.277254
5.520,52940,7.603985,3.983952,6.545747,-0.119775,-0.021983,-0.365187
5.540,52960,7.833828,3.993528,6.397307,-0.102322,-0.000933,-0.405289
5.560,52980,7.661446,3.739743,6.148310,-0.100057,-0.024914,-0.424475
5.580,53000,7.551312,3.682282,6.004658,-0.143757,-0.090997,-0.399960
5.600,53020,7.244854,3.758897,5.971139,-0.187456,-0.153349,-0.364254
5.620,53040,7.163452,3.629610,5.875371,-0.224894,-0.200646,-0.312960
5.640,53060,7.163452,3.552995,5.655105,-0.249542,-0.181194,-0.225161
5.660,53080,6.928820,3.562572,5.319916,-0.238351,-0.145622,-0.144556
5.680,53100,6.856994,3.356671,5.291186,-0.180129,-0.176931,-0.086334
5.700,53120,6.631939,3.136404,5.559336,-0.169737,-0.165740,-0.052227
5.720,53140,6.584054,3.160346,5.750873,-0.201979,-0.107784,-0.031443
5.740,53160,6.737284,3.462016,6.052542,-0.219165,-0.041302,-0.046764
5.760,53180,7.015011,3.485958,6.186617,-0.214502,0.051694,-0.079139
