Time(s),Time(ms),AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
5.800,702560,5.305551,1.831564,8.173804,0.711435,0.189432,1.146703
5.820,702580,5.714960,2.367866,8.032547,0.751875,0.174001,1.357419
5.840,702600,5.537788,3.825934,8.784326,0.806151,0.170276,1.528759
5.860,702620,12.684481,8.683769,12.969391,0.326185,-0.957271,1.056244
5.880,702640,31.529242,11.801021,5.193024,0.849784,-0.755068,0.702921
5.900,702660,15.454572,8.183381,9.042900,0.838609,0.973766,1.875697
5.920,702680,9.442732,7.058106,11.980585,1.008353,0.023413,1.410098
5.940,702700,23.147142,12.447454,12.344504,1.311658,-0.919491,0.624168
5.960,702720,24.703373,12.476185,8.995016,0.204331,0.990794,0.834885
5.980,702740,18.531120,10.958261,8.444349,0.867876,-0.232001,0.857765
6.000,702760,16.749836,9.986216,8.959103,0.849784,0.016495,0.700260
6.020,702780,15.416265,7.766790,8.396465,1.039216,-0.060661,0.851380
6.040,702800,13.984532,6.138733,7.915231,0.846059,-0.128771,1.078592
6.060,702820,12.471396,4.242526,7.266402,0.945564,-0.051615,1.362740
6.080,702840,9.718064,2.128445,7.556100,1.066354,0.019688,1.552705
6.100,702860,6.495469,0.409408,7.927202,1.467566,-0.191561,1.522906
6.120,702880,4.101267,-0.940921,8.599973,1.373915,-0.032459,1.414887
6.140,702900,3.490746,-1.182736,8.911219,0.933858,0.310754,1.205235
6.160,702920,5.307945,-0.347159,8.765172,0.912573,-0.046826,0.967913
6.180,702940,8.135497,0.181959,8.418014,0.755600,-0.144735,0.866279
6.200,702960,8.458714,0.395043,8.578424,0.689618,-0.180386,0.806151
6.220,702980,8.908825,2.887407,9.749189,0.470920,-0.733251,0.514021
6.240,703000,26.446352,10.931925,7.764396,-0.068110,-2.732930,-0.255414
6.260,703020,24.703373,11.712435,9.083601,0.565104,-0.121322,0.513489
6.280,703040,8.930372,5.173870,9.227253,1.208960,0.884371,1.766082
6.300,703060,12.990938,6.428432,12.050017,1.054115,-0.667269,1.413823
6.320,703080,28.771122,11.496957,11.314998,1.050922,-1.042409,0.403873
6.340,703100,23.704990,8.008605,10.156203,0.355983,0.832756,0.909913
6.360,703120,21.133619,6.507440,10.642226,0.722077,0.214441,1.506411
6.380,703140,20.087353,7.132327,11.446678,0.734315,0.030863,1.332410
6.400,703160,17.532740,6.004658,10.824186,0.741233,0.075028,1.042941
6.420,703180,15.658079,4.333505,9.059659,0.646517,0.051615,1.134464
6.440,703200,12.713211,3.811569,7.795521,0.759325,-0.341084,1.370190
6.460,703220,8.566454,3.224990,7.848193,0.589581,-0.276699,1.506943
6.480,703240,5.207389,2.750938,8.051701,0.564571,-0.088331,1.409566
6.500,703260,3.074155,2.106898,8.427590,0.660884,-0.075560,1.225987
6.520,703280,3.409343,1.733402,8.463503,0.498057,0.042569,1.152024
6.540,703300,5.099649,1.812411,7.910442,0.793380,0.125579,1.224391
6.560,703320,6.543353,1.948880,8.109161,0.692278,0.117065,1.418080
6.580,703340,6.660669,2.545036,8.303091,0.798169,0.065982,1.613897
6.600,703360,7.975086,5.190629,9.179369,0.366093,0.331506,1.388282
6.620,703380,25.922022,10.453085,9.497798,0.606608,-0.839674,0.867876
6.640,703400,25.692179,9.296685,8.540117,1.041344,0.865747,1.507475
6.660,703420,10.405201,6.196194,8.207323,1.022720,0.264992,1.800669
6.680,703440,15.643714,7.625533,9.459491,1.173840,-0.959399,1.133400
6.700,703460,26.386497,13.227964,10.417171,1.311126,-0.150056,0.867343
6.720,703480,20.053833,9.883265,7.915231,0.835417,0.330974,0.850848
6.740,703500,18.274942,9.562442,8.700529,0.839674,-0.052147,0.664077
6.760,703520,17.211916,8.609550,8.259995,1.166391,-0.220295,0.678976
6.780,703540,15.808914,7.031770,7.807492,0.748150,0.291066,1.088170
6.800,703560,14.484921,5.410896,7.199365,1.120097,0.022349,1.392007
6.820,703580,11.427525,3.260903,7.240066,1.291969,0.310754,1.668173
6.840,703600,7.505822,1.230620,7.941567,1.236098,0.730058,1.790027
6.860,703620,4.697424,-0.007183,8.020576,1.442025,0.181983,1.654870
6.880,703640,3.634398,-0.452504,7.661446,1.593145,0.142074,1.463310
6.900,703660,2.676718,-0.095768,9.662998,1.779917,0.386846,1.263767
6.920,703680,6.220136,1.041478,8.437167,0.922683,0.129835,1.059968
6.940,703700,7.661446,1.096544,8.374918,1.026977,0.114404,0.949289
6.960,703720,6.880936,1.058237,8.327033,0.838609,0.196882,0.904059
6.980,703740,9.131485,3.624821,8.204929,0.535837,-0.597562,0.429415
7.000,703760,33.947388,11.077971,8.508993,-0.560847,-2.794655,-0.283084
7.020,703780,22.608446,8.985439,8.793902,1.891660,0.470388,1.086042
7.040,703800,8.240842,4.120421,9.318233,1.264832,0.458149,2.116744
7.060,703820,17.951725,6.253655,12.880805,0.700260,-0.638003,1.417016
7.080,703840,28.723238,9.485827,12.801797,0.577342,0.378864,0.373543
7.100,703860,23.139959,6.641516,10.587160,0.451231,0.836481,0.789655
7.120,703880,21.545422,5.920861,12.069171,0.658755,0.429947,1.066886
