Time(s),Time(ms),AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
3.760,249700,7.115568,1.819593,2.940080,-0.161343,0.068481,-0.001599
3.780,249720,7.129933,1.905785,3.026271,-0.194251,0.029178,0.036106
3.800,249740,7.043741,1.934515,2.983175,-0.168404,-0.022516,0.029977
3.820,249760,7.249643,1.977611,3.069367,-0.128568,-0.035573,0.004796
3.840,249780,7.675811,1.991976,3.165135,-0.114579,-0.053026,0.008260
3.860,249800,8.288726,2.097321,3.112462,-0.073810,-0.087133,0.035173
3.880,249820,8.719683,2.121263,3.031059,-0.061153,-0.083270,0.076075
3.900,249840,8.652645,2.068590,3.102885,-0.075542,-0.101655,0.104853
3.920,249860,8.671799,1.987187,3.050213,-0.086467,-0.142957,0.124971
3.940,249880,8.877700,1.991976,3.031059,-0.074743,-0.160943,0.161743
3.960,249900,9.093178,2.015918,3.198653,-0.096593,-0.173334,0.211704
3.980,249920,9.174581,2.149993,3.174711,-0.076208,-0.162942,0.240882
4.000,249940,9.131485,2.274492,3.620033,-0.102988,-0.096193,0.205709
4.020,249960,9.016563,2.269703,3.586514,-0.110982,-0.039170,0.125104
4.040,249980,9.035717,2.217031,3.639187,-0.135496,0.015455,0.041968
4.060,250000,9.346964,2.264915,3.615245,-0.156014,0.055557,-0.021450
4.080,250020,9.572019,2.284068,3.543418,-0.128435,0.050095,-0.027979
4.100,250040,9.725247,2.279280,3.624821,-0.125237,0.069813,0.018919
4.120,250060,9.715671,2.403779,3.615245,-0.100456,0.042101,0.073144
4.140,250080,9.830592,2.580950,3.624821,-0.059954,-0.006262,0.087933
4.160,250100,9.806650,2.595315,3.600879,-0.009992,-0.024914,0.063285
4.180,250120,10.022128,2.576161,3.586514,-0.007861,-0.064884,0.022250
4.200,250140,10.213664,2.456451,3.457227,0.001865,-0.080205,0.010792
4.220,250160,10.275913,2.341529,3.414132,-0.015855,-0.095260,0.035440
4.240,250180,10.232818,2.398990,3.404555,-0.049695,-0.106585,0.074876
4.260,250200,10.194510,2.418144,3.275268,-0.062619,-0.096859,0.098458
4.280,250220,10.113108,2.379837,3.227384,-0.062752,-0.061420,0.105519
4.300,250240,9.921572,2.298434,3.126827,-0.075409,-0.027179,0.109250
4.320,250260,9.816227,2.221819,3.136404,-0.074876,0.001199,0.106718
4.340,250280,9.782708,2.202666,3.126827,-0.061153,0.015988,0.109783
4.360,250300,9.787497,2.197877,3.174711,-0.028511,0.033708,0.103654
4.380,250320,9.701305,2.188300,3.236961,0.000133,0.065949,0.089132
4.400,250340,9.667787,2.183512,3.313575,0.028112,0.087133,0.055424
4.420,250360,9.739613,2.130840,3.361459,0.050628,0.113380,0.027179
4.440,250380,9.782708,2.092532,3.399766,0.067948,0.117776,0.010525
4.460,250400,9.931149,2.082955,3.428497,0.085401,0.099257,-0.000533
4.480,250420,9.979033,2.082955,3.452439,0.092196,0.085135,-0.012524
4.500,250440,9.945514,2.054225,3.452439,0.087266,0.069680,-0.022783
4.520,250460,9.844957,2.059013,3.476381,0.075675,0.059954,-0.040636
4.540,250480,9.888053,2.035071,3.462016,0.061953,0.043833,-0.071279
4.560,250500,9.878476,2.039860,3.428497,0.035839,0.039037,-0.103787
4.580,250520,9.921572,2.039860,3.332729,0.008394,0.029711,-0.127502
4.600,250540,10.017340,2.087744,3.236961,-0.020384,0.015721,-0.132965
4.620,250560,10.036493,2.135628,3.227384,-0.043833,0.026113,-0.129368
4.640,250580,10.055647,2.169147,3.208230,-0.040502,0.003464,-0.105253
4.660,250600,10.132261,2.193089,3.208230,-0.030643,-0.019319,-0.088199
4.680,250620,10.122684,2.154782,3.227384,-0.028112,-0.029178,-0.093395
4.700,250640,9.979033,2.173935,3.150769,-0.040769,-0.037172,-0.097126
4.720,250660,9.720459,2.078167,3.045424,-0.048629,-0.027312,-0.106185
4.740,250680,9.615114,2.020706,2.935291,-0.064084,-0.042767,-0.113779
4.760,250700,9.356541,2.054225,2.920926,-0.083136,-0.033974,-0.119908
4.780,250720,8.973468,2.121263,2.882619,-0.098858,-0.006795,-0.129501
4.800,250740,8.882488,2.212242,2.896984,-0.107118,0.011991,-0.164141
4.820,250760,8.997410,2.231396,2.916138,-0.122440,0.062619,-0.193319
4.840,250780,8.901642,2.217031,2.853889,-0.141092,0.113113,-0.199580
4.860,250800,8.767567,2.116474,2.777274,-0.152017,0.131499,-0.200247
4.880,250820,8.489840,2.068590,2.681506,-0.151750,0.141758,-0.195850
4.900,250840,8.259995,2.054225,2.633622,-0.150152,0.130966,-0.191453
4.920,250860,8.006210,2.035071,2.691083,-0.153083,0.127769,-0.192652
4.940,250880,7.723695,1.996764,2.710236,-0.155881,0.130167,-0.191054
4.960,250900,7.450756,1.996764,2.772485,-0.160677,0.120974,-0.182127
4.980,250920,7.321469,1.900996,2.738967,-0.165074,0.120441,-0.150018
5.000,250940,7.024588,1.857901,2.604892,-0.194118,0.132165,-0.094328
5.020,250960,7.096414,1.953669,2.585738,-0.213570,0.083669,-0.062352
5.040,250980,7.412448,2.011129,2.676718,-0.210372,0.076874,-0.075009
5.060,251000,7.603985,1.987187,2.719813,-0.192119,0.105253,-0.114845
5.080,251020,7.680599,2.001553,2.810793,-0.174266,0.115911,-0.148953
5.100,251040,7.426814,1.939303,2.834735,-0.183859,0.165606,-0.152550
5.120,251060,6.976704,2.020706,2.810793,-0.174799,0.198248,-0.130700
5.140,251080,7.115568,2.317587,2.853889,-0.139760,0.169603,-0.082737
5.160,251100,7.838616,2.418144,2.896984,-0.084069,0.148553,-0.064884
5.180,251120,8.446744,2.513912,3.184288,-0.051028,0.121907,-0.095527
5.200,251140,8.398860,2.604892,3.428497,-0.032908,0.140159,-0.141092
5.220,251160,8.149862,2.858677,3.663129,-0.026513,0.123905,-0.158945
5.240,251180,8.207323,2.724602,3.806781,-0.024515,0.108983,-0.140692
5.260,251200,8.360553,2.667141,3.964798,-0.085401,0.092462,-0.133364
5.280,251220,8.437167,3.021482,4.108450,-0.147887,0.093928,-0.109916
5.300,251240,8.719683,3.447650,4.247314,-0.137495,0.101389,-0.094461
5.320,251260,9.069236,3.711013,4.544195,-0.098591,0.115911,-0.116577
5.340,251280,9.097966,3.672705,4.908113,-0.084868,0.133631,-0.138694
5.360,251300,9.332599,3.653552,5.008670,-0.102455,0.118842,-0.129767
5.380,251320,9.720459,3.763685,5.008670,-0.137628,0.087933,-0.111781
5.400,251340,10.098742,3.964798,5.109226,-0.165340,0.055691,-0.135763
5.420,251360,10.314221,4.285621,5.295974,-0.174799,0.027712,-0.168804
5.440,251380,10.611102,4.438850,5.425261,-0.170669,0.023848,-0.167072
5.460,251400,10.295067,4.663905,5.468357,-0.175865,0.055158,-0.107518
5.480,251420,10.419566,4.649539,5.602432,-0.155747,0.018786,-0.094861
5.500,251440,10.481815,4.371812,5.525817,-0.174799,0.042368,-0.113779
5.520,251460,10.132261,4.587290,5.458780,-0.189855,0.002665,-0.097659
5.540,251480,10.309433,4.754885,5.746084,-0.246744,0.041568,-0.084069
5.560,251500,10.160992,4.568137,5.635951,-0.206775,0.061553,-0.063018
5.580,251520,9.734824,4.410120,5.334281,-0.141092,0.012391,-0.053959
5.600,251540,9.562442,4.280833,5.118803,-0.107384,-0.053426,0.001332
5.620,251560,9.284714,4.118027,4.797980,-0.084335,-0.072877,0.053292
5.640,251580,9.299079,3.687071,4.548983,-0.041701,-0.096060,0.059021
5.660,251600,9.375694,3.165135,4.185065,-0.036505,-0.103521,0.046897
5.680,251620,9.232041,2.810793,4.065354,-0.064617,-0.086467,0.068348
5.700,251640,9.572019,3.026271,4.127604,-0.125371,-0.114446,0.071545
5.720,251660,10.409989,3.155558,4.352659,-0.135230,-0.077008,0.038637
5.740,251680,10.457873,3.462016,4.405331,-0.086600,0.015588,-0.021450
5.760,251700,11.334151,3.854665,4.630386,0.017720,0.020118,-0.066616
5.780,251720,12.023681,3.845088,5.003881,0.115911,0.105119,-0.129900
5.800,251740,12.430696,3.835511,5.434838,0.141492,0.136162,-0.243680
5.820,251760,12.641385,4.266468,5.798757,0.127636,0.221430,-0.292975
5.840,251780,12.502522,4.817134,6.004658,0.146155,0.274323,-0.255671
5.860,251800,13.029245,5.128380,6.287174,0.123905,0.219565,-0.256470
5.880,251820,13.134590,5.439626,6.229713,0.071812,0.196516,-0.261266
5.900,251840,12.454638,5.679047,6.076484,0.063818,0.123905,-0.185724
5.920,251860,11.875240,5.257667,6.038177,0.112714,0.051560,-0.120841
5.940,251880,11.022904,4.721366,5.631162,0.098858,-0.000666,-0.069280
5.960,251900,10.563218,4.774038,5.209783,0.051294,-0.066882,0.062219
5.980,251920,10.041282,4.347870,5.114015,0.032642,-0.128302,0.133364
6.000,251940,10.132261,4.170700,4.802769,0.011058,-0.183326,0.073410
6.020,251960,9.797073,4.189853,4.429273,-0.001998,-0.151351,0.046098
6.040,251980,9.710882,4.055778,4.386178,0.023715,-0.150418,0.019985
6.060,252000,9.825804,3.888184,4.434062,-0.005196,-0.083669,-0.049695
6.080,252020,9.519346,4.156334,4.414908,-0.051694,-0.022783,-0.070746
